X,Y,Index_,Event_Unique_ID,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-79.4254227,43.7574692,504,4085703,2012,D32,Shooting,2012-02-20T05:00:00.000Z,38,Lansing-Westgate (38),43.7574692,-79.4254227,544
-79.5684204,43.6594009,913,GO-2018113424,2018,D22,Shooting,2018-01-19T05:00:00.000Z,11,Eringate-Centennial-West Deane (11),43.6594009,-79.5684204,545
-79.2038651,43.8235435,5,148619,2004,D42,Shooting,2004-01-25T05:00:00.000Z,131,Rouge (131),43.8235435,-79.2038651,546
-79.5086365,43.7209167,6,152518,2004,D31,Stabbing,2004-02-20T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7209167,-79.5086365,547
-79.5089798,43.7223663,7,172092,2004,D31,Shooting,2004-02-21T05:00:00.000Z,26,Downsview-Roding-CFB (26),43.7223663,-79.5089798,548
-79.592865,43.7431145,8,133635,2004,D23,Other,2004-02-21T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7431145,-79.592865,549
-79.2276001,43.8162689,9,218803,2004,D42,Shooting,2004-03-03T05:00:00.000Z,131,Rouge (131),43.8162689,-79.2276001,550
-79.2867279,43.7000847,10,200779,2004,D41,Shooting,2004-03-04T05:00:00.000Z,120,Clairlea-Birchmount (120),43.7000847,-79.2867279,551
-79.2665024,43.8080292,11,218585,2004,D42,Shooting,2004-03-03T05:00:00.000Z,129,Agincourt North (129),43.8080292,-79.2665024,552
-79.241806,43.7664719,12,229133,2004,D41,Stabbing,2004-03-13T05:00:00.000Z,137,Woburn (137),43.7664719,-79.241806,553
-79.4274597,43.7096062,13,219659,2004,D53,Other,2004-03-18T05:00:00.000Z,39,Bedford Park-Nortown (39),43.7096062,-79.4274597,554
-79.2253265,43.7598267,14,219687,2004,D42,Other,2004-03-24T05:00:00.000Z,137,Woburn (137),43.7598267,-79.2253265,555
-79.3710327,43.6582947,15,256410,2004,D51,Other,2004-04-01T05:00:00.000Z,73,Moss Park (73),43.6582947,-79.3710327,556
-79.5505676,43.7250977,16,250857,2004,D23,Shooting,2004-04-13T04:00:00.000Z,5,Elms-Old Rexdale (5),43.7250977,-79.5505676,557
-79.5798798,43.7350807,17,350484,2004,D23,Shooting,2004-05-01T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7350807,-79.5798798,558
-79.3287811,43.6959457,18,301868,2004,D54,Shooting,2004-03-03T05:00:00.000Z,58,Old East York (58),43.6959457,-79.3287811,559
-79.5187607,43.769165,19,311851,2004,D31,Shooting,2004-05-15T04:00:00.000Z,24,Black Creek (24),43.769165,-79.5187607,560
-79.5441437,43.5943146,20,311870,2004,D22,Stabbing,2004-05-19T04:00:00.000Z,20,Alderwood (20),43.5943146,-79.5441437,561
-79.362999,43.6600876,21,374867,2004,D51,Shooting,2004-05-21T04:00:00.000Z,72,Regent Park (72),43.6600876,-79.362999,562
-79.5783081,43.735508,22,408720,2004,D23,Other,2004-05-21T04:00:00.000Z,3,Thistletown-Beaumond Heights (3),43.735508,-79.5783081,563
-79.4570465,43.7101669,23,374908,2004,D13,Other,2004-05-20T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7101669,-79.4570465,564
-79.4387512,43.6424637,24,418221,2004,D11,Other,2004-05-25T04:00:00.000Z,86,Roncesvalles (86),43.6424637,-79.4387512,565
-79.3748474,43.660656,25,456650,2004,D51,Other,2004-06-01T04:00:00.000Z,73,Moss Park (73),43.660656,-79.3748474,566
-79.4281311,43.6359825,26,455137,2004,D14,Shooting,2004-06-04T04:00:00.000Z,85,South Parkdale (85),43.6359825,-79.4281311,567
-79.3694611,43.6545258,27,456829,2004,D51,Stabbing,2004-06-18T04:00:00.000Z,73,Moss Park (73),43.6545258,-79.3694611,568
-79.5351791,43.7112045,28,510813,2004,D31,Shooting,2004-06-19T04:00:00.000Z,23,Pelmo Park-Humberlea (23),43.7112045,-79.5351791,569
-79.5226669,43.7721443,29,564223,2004,D31,Shooting,2004-07-01T04:00:00.000Z,24,Black Creek (24),43.7721443,-79.5226669,570
-79.2758026,43.699543,30,565547,2004,D41,Stabbing,2004-07-05T04:00:00.000Z,121,Oakridge (121),43.699543,-79.2758026,571
-79.4852524,43.6301537,31,565561,2004,D22,Stabbing,2004-07-07T04:00:00.000Z,16,Stonegate-Queensway (16),43.6301537,-79.4852524,572
-79.5053482,43.708416,32,564251,2004,D31,Stabbing,2004-07-08T04:00:00.000Z,113,Weston (113),43.708416,-79.5053482,573
-79.4124451,43.7674751,33,565588,2004,D32,Stabbing,2004-07-09T04:00:00.000Z,51,Willowdale East (51),43.7674751,-79.4124451,574
-79.3563385,43.8008614,34,592201,2004,D33,Shooting,2004-07-21T04:00:00.000Z,48,Hillcrest Village (48),43.8008614,-79.3563385,575
-79.4676514,43.6632538,35,593866,2004,D11,Other,2004-07-23T04:00:00.000Z,90,Junction Area (90),43.6632538,-79.4676514,576
-79.3666916,43.6506844,36,594159,2004,D51,Shooting,2004-07-24T04:00:00.000Z,73,Moss Park (73),43.6506844,-79.3666916,577
-79.453392,43.6633224,37,607864,2004,D11,Other,2004-08-05T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6633224,-79.453392,578
-79.5038376,43.7028809,38,616055,2004,D31,Stabbing,2004-08-18T04:00:00.000Z,28,Rustic (28),43.7028809,-79.5038376,579
-79.4411087,43.7022552,39,605174,2004,D13,Stabbing,2004-08-19T04:00:00.000Z,108,Briar Hill-Belgravia (108),43.7022552,-79.4411087,580
-79.1577835,43.7938499,40,592255,2004,D42,Shooting,2004-08-30T04:00:00.000Z,134,Highland Creek (134),43.7938499,-79.1577835,581
-79.3727188,43.6523514,41,635798,2004,D51,Other,2004-08-30T04:00:00.000Z,73,Moss Park (73),43.6523514,-79.3727188,582
-79.5490723,43.7506523,42,642839,2004,D31,Stabbing,2004-08-31T04:00:00.000Z,22,Humbermede (22),43.7506523,-79.5490723,583
-79.5614395,43.7006416,43,642110,2004,D23,Shooting,2004-09-05T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.7006416,-79.5614395,584
-79.6142731,43.732193,44,650681,2004,D23,Shooting,2004-09-21T04:00:00.000Z,1,West Humber-Clairville (1),43.732193,-79.6142731,585
-79.4924011,43.7453308,45,633558,2004,D11,Other,2004-09-22T04:00:00.000Z,27,York University Heights (27),43.7453308,-79.4924011,586
-79.3372726,43.6605644,46,676448,2004,D55,Other,2004-10-08T04:00:00.000Z,70,South Riverdale (70),43.6605644,-79.3372726,587
-79.5005493,43.7112694,47,683174,2004,D31,Shooting,2004-10-15T04:00:00.000Z,28,Rustic (28),43.7112694,-79.5005493,588
-79.3785858,43.7010231,48,696852,2004,D53,Other,2004-10-27T04:00:00.000Z,99,Mount Pleasant East (99),43.7010231,-79.3785858,589
-79.4505997,43.6763077,49,697185,2004,D13,Other,2004-11-12T05:00:00.000Z,92,Corso Italia-Davenport (92),43.6763077,-79.4505997,590
-79.4287186,43.6693077,50,734705,2004,D14,Stabbing,2004-12-01T05:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6693077,-79.4287186,591
-79.4287186,43.6693077,51,734705,2004,D14,Stabbing,2004-12-01T05:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6693077,-79.4287186,592
-79.1699524,43.7816315,52,735933,2004,D42,Other,2004-12-02T05:00:00.000Z,133,Centennial Scarborough (133),43.7816315,-79.1699524,593
-79.3287811,43.6959457,53,734029,2004,D54,Stabbing,2004-12-03T05:00:00.000Z,58,Old East York (58),43.6959457,-79.3287811,594
-79.4728699,43.6518822,54,643900,2004,D11,Other,2004-10-21T04:00:00.000Z,88,High Park North (88),43.6518822,-79.4728699,595
-79.3849716,43.7521515,55,735980,2004,D33,Stabbing,2004-12-11T05:00:00.000Z,40,St.Andrew-Windfields (40),43.7521515,-79.3849716,596
-79.4018478,43.6576538,56,730198,2004,D14,Stabbing,2004-12-11T05:00:00.000Z,79,University (79),43.6576538,-79.4018478,597
-79.3106537,43.7083473,57,775505,2004,D54,Stabbing,2004-12-12T05:00:00.000Z,54,O'Connor-Parkview (54),43.7083473,-79.3106537,598
-79.3788757,43.6606712,58,736004,2004,D51,Shooting,2004-12-19T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6606712,-79.3788757,599
-79.2565155,43.730751,59,811677,2004,D41,Shooting,2004-12-19T05:00:00.000Z,124,Kennedy Park (124),43.730751,-79.2565155,600
-79.3292923,43.7122536,60,730003,2004,D54,Shooting,2004-12-20T05:00:00.000Z,44,Flemingdon Park (44),43.7122536,-79.3292923,601
-79.2359161,43.7353821,61,860547,2004,D42,Stabbing,2004-12-31T05:00:00.000Z,123,Cliffcrest (123),43.7353821,-79.2359161,602
-79.2360611,43.7918816,62,986698,2004,D42,Other,2004-07-12T04:00:00.000Z,132,Malvern (132),43.7918816,-79.2360611,603
-79.4794617,43.7147217,63,308782,2004,D31,Shooting,2004-05-22T04:00:00.000Z,29,Maple Leaf (29),43.7147217,-79.4794617,604
-79.2652435,43.8273811,64,879569,2005,D42,Stabbing,2005-01-14T05:00:00.000Z,130,Milliken (130),43.8273811,-79.2652435,605
-79.4244614,43.6653824,65,910043,2005,D14,Stabbing,2005-01-18T05:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6653824,-79.4244614,606
-79.4077148,43.64291,66,920738,2005,D14,Shooting,2005-01-21T05:00:00.000Z,82,Niagara (82),43.64291,-79.4077148,607
-79.4077148,43.64291,67,920738,2005,D14,Shooting,2005-01-21T05:00:00.000Z,82,Niagara (82),43.64291,-79.4077148,608
-79.2822571,43.7694244,68,951634,2005,D33,Shooting,2005-02-11T05:00:00.000Z,126,Dorset Park (126),43.7694244,-79.2822571,609
-79.4557953,43.6703377,69,733656,2005,D12,Other,2005-02-11T05:00:00.000Z,91,Weston-Pellam Park (91),43.6703377,-79.4557953,610
-79.5870972,43.7536201,70,736672,2005,D23,Shooting,2005-02-12T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7536201,-79.5870972,611
-79.2822571,43.7694244,71,768554,2005,D41,Shooting,2005-02-15T05:00:00.000Z,126,Dorset Park (126),43.7694244,-79.2822571,612
-79.3737793,43.6672974,72,918414,2005,D51,Shooting,2005-02-15T05:00:00.000Z,74,North St.James Town (74),43.6672974,-79.3737793,613
-79.4918747,43.6132851,73,929672,2005,D22,Other,2005-02-18T05:00:00.000Z,17,Mimico (includes Humber Bay Shores) (17),43.6132851,-79.4918747,614
-79.4460526,43.7859192,74,969241,2005,D32,Shooting,2005-02-28T05:00:00.000Z,35,Westminster-Branson (35),43.7859192,-79.4460526,615
-79.356308,43.7409859,75,953786,2005,D33,Shooting,2005-03-05T05:00:00.000Z,42,Banbury-Don Mills (42),43.7409859,-79.356308,616
-79.4982376,43.6239204,76,745939,2005,D22,Stabbing,2005-03-11T05:00:00.000Z,16,Stonegate-Queensway (16),43.6239204,-79.4982376,617
-79.3793716,43.6618767,77,758352,2005,D51,Shooting,2005-03-25T05:00:00.000Z,75,Church-Yonge Corridor (75),43.6618767,-79.3793716,618
-79.2812576,43.6853142,78,884190,2005,D41,Shooting,2005-04-13T04:00:00.000Z,122,Birchcliffe-Cliffside (122),43.6853142,-79.2812576,619
-79.4360352,43.6371803,79,1052948,2005,D11,Shooting,2005-04-18T04:00:00.000Z,85,South Parkdale (85),43.6371803,-79.4360352,620
-79.3840103,43.6423912,80,1006774,2005,D52,Other,2005-04-19T04:00:00.000Z,77,Waterfront Communities-The Island (77),43.6423912,-79.3840103,621
-79.5529861,43.751442,81,739652,2005,D31,Shooting,2005-04-24T04:00:00.000Z,21,Humber Summit (21),43.751442,-79.5529861,622
-79.2841568,43.8078117,82,736140,2005,D42,Stabbing,2005-05-04T04:00:00.000Z,129,Agincourt North (129),43.8078117,-79.2841568,623
-79.4353638,43.6598854,83,739574,2005,D14,Shooting,2005-05-05T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6598854,-79.4353638,624
-79.515358,43.7552147,84,737037,2005,D31,Stabbing,2005-05-05T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7552147,-79.515358,625
-79.341774,43.6795692,85,756176,2005,D54,Shooting,2005-05-08T04:00:00.000Z,66,Danforth (66),43.6795692,-79.341774,626
-79.3816376,43.6673737,86,1001532,2005,D51,Shooting,2005-05-14T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6673737,-79.3816376,627
-79.2416306,43.7841072,87,863844,2005,D41,Shooting,2005-05-15T04:00:00.000Z,128,Agincourt South-Malvern West (128),43.7841072,-79.2416306,628
-79.1930542,43.7581673,88,988453,2005,D42,Shooting,2005-05-18T04:00:00.000Z,136,West Hill (136),43.7581673,-79.1930542,629
-79.5096817,43.7396736,89,781084,2005,D31,Stabbing,2005-05-27T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7396736,-79.5096817,630
-79.2949219,43.6897202,90,760646,2005,D55,Shooting,2005-06-12T04:00:00.000Z,62,East End-Danforth (62),43.6897202,-79.2949219,631
-79.5218735,43.7667732,91,1000509,2005,D31,Shooting,2005-06-24T04:00:00.000Z,24,Black Creek (24),43.7667732,-79.5218735,632
-79.4410248,43.7201309,92,834756,2005,D32,Stabbing,2005-06-25T04:00:00.000Z,32,Englemount-Lawrence (32),43.7201309,-79.4410248,633
-79.4381866,43.6664314,93,1086009,2005,D14,Shooting,2005-06-29T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6664314,-79.4381866,634
-79.5686188,43.7462502,94,884293,2005,D23,Shooting,2005-07-06T04:00:00.000Z,3,Thistletown-Beaumond Heights (3),43.7462502,-79.5686188,635
-79.2725296,43.6946259,95,863854,2005,D41,Other,2005-07-17T04:00:00.000Z,121,Oakridge (121),43.6946259,-79.2725296,636
-79.4829025,43.6788063,96,1059962,2005,D12,Shooting,2005-07-19T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6788063,-79.4829025,637
-79.3258514,43.7433739,97,1070618,2005,D33,Other,2005-07-20T04:00:00.000Z,45,Parkwoods-Donalda (45),43.7433739,-79.3258514,638
-79.1916809,43.769825,98,1150352,2005,D42,Other,2005-07-15T04:00:00.000Z,136,West Hill (136),43.769825,-79.1916809,639
-79.4410248,43.7201309,99,1135001,2005,D31,Shooting,2005-07-30T04:00:00.000Z,32,Englemount-Lawrence (32),43.7201309,-79.4410248,640
-79.3157654,43.7967758,100,1033503,2005,D42,Shooting,2005-07-30T04:00:00.000Z,117,L'Amoreaux (117),43.7967758,-79.3157654,641
-79.3334808,43.815731,613,4822914,2013,D42,Other,2013-02-06T05:00:00.000Z,116,Steeles (116),43.815731,-79.3334808,642
-79.3152313,43.7844925,505,4370907,2012,D42,Other,2012-02-29T05:00:00.000Z,117,L'Amoreaux (117),43.7844925,-79.3152313,643
-79.4160004,43.7816391,614,5020177,2013,D32,Other,2013-07-13T04:00:00.000Z,36,Newtonbrook West (36),43.7816391,-79.4160004,644
-79.3463745,43.679409,413,3588501,2009,D54,Shooting,2009-11-02T05:00:00.000Z,67,Playter Estates-Danforth (67),43.679409,-79.3463745,645
-79.3841553,43.6639061,914,GO-2018183793,2018,D51,Stabbing,2018-01-29T05:00:00.000Z,76,Bay Street Corridor (76),43.6639061,-79.3841553,646
-79.4119949,43.7656593,506,4334336,2012,D32,Other,2012-03-11T05:00:00.000Z,51,Willowdale East (51),43.7656593,-79.4119949,647
-79.4966965,43.7519417,414,3454028,2009,D31,Shooting,2009-11-03T05:00:00.000Z,27,York University Heights (27),43.7519417,-79.4966965,648
-79.3334808,43.815731,615,4822914,2013,D42,Other,2013-02-06T05:00:00.000Z,116,Steeles (116),43.815731,-79.3334808,649
-79.3413849,43.7080193,915,GO-2018104863,2017,D53,Other,2017-12-31T05:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,650
-79.4158554,43.6800499,507,3844704,2010,D13,Stabbing,2010-06-12T04:00:00.000Z,96,Casa Loma (96),43.6800499,-79.4158554,651
-79.399147,43.6726913,415,3586765,2009,D53,Stabbing,2009-11-04T05:00:00.000Z,95,Annex (95),43.6726913,-79.399147,652
-79.3586884,43.6624184,616,4837042,2013,D51,Other,2013-04-06T04:00:00.000Z,72,Regent Park (72),43.6624184,-79.3586884,653
-79.3413849,43.7080193,916,GO-2018104863,2017,D52,Other,2017-12-31T05:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,654
-79.5196457,43.6494026,508,4445252,2012,D22,Stabbing,2012-03-23T04:00:00.000Z,15,Kingsway South (15),43.6494026,-79.5196457,655
-79.3543396,43.6650505,416,3593532,2009,D55,Other,2009-11-07T05:00:00.000Z,68,North Riverdale (68),43.6650505,-79.3543396,656
-79.4100494,43.6441956,617,4799559,2013,D14,Other,2013-07-14T04:00:00.000Z,82,Niagara (82),43.6441956,-79.4100494,657
-79.3413849,43.7080193,917,GO-2018104863,2016,D53,Other,2016-04-22T04:00:00.000Z,55,Thorncliffe Park (55),43.7080193,-79.3413849,658
-79.4434433,43.6653748,509,3662181,2010,D14,Other,2010-05-08T04:00:00.000Z,93,Dovercourt-Wallace Emerson-Junction (93),43.6653748,-79.4434433,659
-79.4074707,43.6659164,417,3411009,2009,D14,Stabbing,2009-11-07T05:00:00.000Z,79,University (79),43.6659164,-79.4074707,660
-79.2150726,43.8187714,618,4948721,2013,D42,Shooting,2013-04-25T04:00:00.000Z,132,Malvern (132),43.8187714,-79.2150726,661
-79.3821793,43.7578926,918,GO-20173201016,2017,D33,Other,2017-12-15T05:00:00.000Z,40,St.Andrew-Windfields (40),43.7578926,-79.3821793,662
-79.473381,43.6404266,510,3568162,2010,D11,Stabbing,2010-05-29T04:00:00.000Z,87,High Park-Swansea (87),43.6404266,-79.473381,663
-79.3543396,43.6650505,418,3593574,2010,D55,Other,2010-01-02T05:00:00.000Z,68,North Riverdale (68),43.6650505,-79.3543396,664
-79.5808563,43.6425743,619,5172838,2013,D22,Stabbing,2013-07-15T04:00:00.000Z,12,Markland Wood (12),43.6425743,-79.5808563,665
-79.3821793,43.7578926,919,GO-20173201016,2017,D33,Other,2017-12-15T05:00:00.000Z,40,St.Andrew-Windfields (40),43.7578926,-79.3821793,666
-79.5118637,43.5993271,511,3711024,2010,D22,Other,2010-06-12T04:00:00.000Z,18,New Toronto (18),43.5993271,-79.5118637,667
-79.4389038,43.6915436,419,3425609,2009,D13,Shooting,2009-11-11T05:00:00.000Z,107,Oakwood Village (107),43.6915436,-79.4389038,668
-79.4254227,43.7574692,620,4924967,2013,D32,Stabbing,2013-04-25T04:00:00.000Z,38,Lansing-Westgate (38),43.7574692,-79.4254227,669
-79.3873901,43.7807274,920,GO-2018249547,2018,D33,Shooting,2018-02-08T05:00:00.000Z,52,Bayview Village (52),43.7807274,-79.3873901,670
-79.5586472,43.694252,512,3786264,2010,D23,Stabbing,2010-06-29T04:00:00.000Z,6,Kingsview Village-The Westway (6),43.694252,-79.5586472,671
-79.5506363,43.6882286,420,2776015,2009,D23,Shooting,2009-11-17T05:00:00.000Z,6,Kingsview Village-The Westway (6),43.6882286,-79.5506363,672
-79.5132217,43.7393913,621,4913839,2013,D31,Other,2013-04-29T04:00:00.000Z,25,Glenfield-Jane Heights (25),43.7393913,-79.5132217,673
-79.1724472,43.7821922,921,GO-2018289167,2018,D43,Shooting,2018-02-15T05:00:00.000Z,133,Centennial Scarborough (133),43.7821922,-79.1724472,674
-79.5059433,43.6761055,513,3773164,2010,D12,Stabbing,2010-06-30T04:00:00.000Z,111,Rockcliffe-Smythe (111),43.6761055,-79.5059433,675
-79.3877258,43.6656456,421,3358995,2009,D52,Shooting,2009-11-22T05:00:00.000Z,76,Bay Street Corridor (76),43.6656456,-79.3877258,676
-79.2637024,43.69207,622,4929615,2013,D41,Stabbing,2013-04-30T04:00:00.000Z,122,Birchcliffe-Cliffside (122),43.69207,-79.2637024,677
-79.4170914,43.6801071,922,GO-2018366454,2018,D13,Other,2018-02-26T05:00:00.000Z,94,Wychwood (94),43.6801071,-79.4170914,678
-79.4864502,43.7447815,514,3776066,2010,D31,Shooting,2010-07-02T04:00:00.000Z,26,Downsview-Roding-CFB (26),43.7447815,-79.4864502,679
-79.2665024,43.7689438,422,3577507,2009,D41,Shooting,2009-11-22T05:00:00.000Z,127,Bendale (127),43.7689438,-79.2665024,680
-79.5808563,43.6425743,623,5172838,2013,D22,Stabbing,2013-07-15T04:00:00.000Z,12,Markland Wood (12),43.6425743,-79.5808563,681
-79.520401,43.7688293,923,GO-2018393677,2018,D31,Shooting,2018-03-02T05:00:00.000Z,24,Black Creek (24),43.7688293,-79.520401,682
-79.4020233,43.6683922,515,3771858,2010,D53,Stabbing,2010-07-02T04:00:00.000Z,95,Annex (95),43.6683922,-79.4020233,683
-79.5047607,43.715744,423,3687835,2009,D31,Shooting,2009-12-03T05:00:00.000Z,28,Rustic (28),43.715744,-79.5047607,684
-79.5808563,43.6425743,624,5172838,2013,D22,Stabbing,2013-07-15T04:00:00.000Z,12,Markland Wood (12),43.6425743,-79.5808563,685
-79.347229,43.7617531,924,GO-2018413955,2018,D33,Stabbing,2018-03-06T05:00:00.000Z,45,Parkwoods-Donalda (45),43.7617531,-79.347229,686
-79.5881653,43.7463188,925,GO-2018444497,2018,D23,Shooting,2018-03-10T05:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7463188,-79.5881653,687
-79.5174942,43.692627,926,GO-2018484039,2018,D23,Shooting,2018-03-16T04:00:00.000Z,8,Humber Heights-Westmount (8),43.692627,-79.5174942,688
-79.4556808,43.7182617,927,GO-2018489653,2018,D32,Shooting,2018-03-17T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7182617,-79.4556808,689
-79.4556808,43.7182617,928,GO-2018489653,2018,D32,Shooting,2018-03-17T04:00:00.000Z,31,Yorkdale-Glen Park (31),43.7182617,-79.4556808,690
-79.318161,43.7645187,929,GO-2018619032,2018,D41,Shooting,2018-04-06T04:00:00.000Z,119,Wexford/Maryvale (119),43.7645187,-79.318161,691
-79.3431168,43.694725,930,GO-2018639035,2018,D54,Stabbing,2018-04-10T04:00:00.000Z,58,Old East York (58),43.694725,-79.3431168,692
-79.2526016,43.7274628,931,GO-2018711594,2018,D41,Stabbing,2018-04-21T04:00:00.000Z,124,Kennedy Park (124),43.7274628,-79.2526016,693
-79.4105606,43.7599487,932,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,38,Lansing-Westgate (38),43.7599487,-79.4105606,694
-79.4105606,43.7599487,933,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,38,Lansing-Westgate (38),43.7599487,-79.4105606,695
-79.4105606,43.7599487,934,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,38,Lansing-Westgate (38),43.7599487,-79.4105606,696
-79.4105606,43.7599487,935,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,38,Lansing-Westgate (38),43.7599487,-79.4105606,697
-79.4105606,43.7599487,936,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,38,Lansing-Westgate (38),43.7599487,-79.4105606,698
-79.4105606,43.7599487,937,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,38,Lansing-Westgate (38),43.7599487,-79.4105606,699
-79.4105606,43.7599487,938,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,38,Lansing-Westgate (38),43.7599487,-79.4105606,700
-79.4105606,43.7599487,939,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,38,Lansing-Westgate (38),43.7599487,-79.4105606,701
-79.4105606,43.7599487,940,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,38,Lansing-Westgate (38),43.7599487,-79.4105606,702
-79.4105606,43.7599487,941,GO-2018725711,2018,D32,Other,2018-04-23T04:00:00.000Z,38,Lansing-Westgate (38),43.7599487,-79.4105606,703
-79.2787476,43.6747742,942,GO-2018813479,2018,D41,Stabbing,2018-05-06T04:00:00.000Z,122,Birchcliffe-Cliffside (122),43.6747742,-79.2787476,704
-79.5501633,43.6733971,943,GO-2018821806,2018,D22,Shooting,2018-05-07T04:00:00.000Z,10,Princess-Rosethorn (10),43.6733971,-79.5501633,705
-79.2161942,43.775425,944,GO-2018907125,2018,D43,Shooting,2018-05-20T04:00:00.000Z,135,Morningside (135),43.775425,-79.2161942,706
-79.3797302,43.6473351,945,GO-2018911506,2018,D52,Shooting,2018-05-20T04:00:00.000Z,76,Bay Street Corridor (76),43.6473351,-79.3797302,707
-79.405304,43.670311,946,GO-2018929488,2018,D14,Stabbing,2018-05-23T04:00:00.000Z,95,Annex (95),43.670311,-79.405304,708
-79.3495483,43.6913719,947,GO-2018946587,2018,D54,Other,2018-05-25T04:00:00.000Z,57,Broadview North (57),43.6913719,-79.3495483,709
-79.301178,43.6781273,948,GO-2018945776,2018,D55,Stabbing,2018-05-25T04:00:00.000Z,62,East End-Danforth (62),43.6781273,-79.301178,710
-79.2242279,43.8044968,949,GO-2018958547,2018,D42,Shooting,2018-05-28T04:00:00.000Z,132,Malvern (132),43.8044968,-79.2242279,711
-79.3901978,43.67136,950,GO-2018965463,2018,D53,Shooting,2018-05-28T04:00:00.000Z,95,Annex (95),43.67136,-79.3901978,712
-79.380928,43.6563301,951,GO-2018979942,2018,D52,Shooting,2018-05-30T04:00:00.000Z,75,Church-Yonge Corridor (75),43.6563301,-79.380928,713
-79.5093994,43.6025887,952,GO-20181021340,2018,D22,Shooting,2018-06-05T04:00:00.000Z,18,New Toronto (18),43.6025887,-79.5093994,714
-79.4329147,43.6478195,953,GO-20181046556,2018,D11,Stabbing,2018-06-09T04:00:00.000Z,84,Little Portugal (84),43.6478195,-79.4329147,715
-79.4094772,43.6450157,954,GO-20181066328,2018,D14,Other,2018-06-09T04:00:00.000Z,82,Niagara (82),43.6450157,-79.4094772,716
-79.4353638,43.644207,955,GO-20181075301,2018,D11,Other,2018-06-13T04:00:00.000Z,86,Roncesvalles (86),43.644207,-79.4353638,717
-79.249176,43.7191925,956,GO-20181091522,2018,D41,Stabbing,2018-06-16T04:00:00.000Z,123,Cliffcrest (123),43.7191925,-79.249176,718
-79.3867874,43.6702271,957,GO-20181106259,2018,D53,Other,2018-06-18T04:00:00.000Z,98,Rosedale-Moore Park (98),43.6702271,-79.3867874,719
-79.4439087,43.7194862,958,GO-20181146367,2018,D32,Shooting,2018-06-24T04:00:00.000Z,32,Englemount-Lawrence (32),43.7194862,-79.4439087,720
-79.5764389,43.7384567,959,GO-20181146418,2018,D23,Shooting,2018-06-24T04:00:00.000Z,3,Thistletown-Beaumond Heights (3),43.7384567,-79.5764389,721
-79.5764389,43.7384567,960,GO-20181146418,2018,D23,Shooting,2018-06-24T04:00:00.000Z,3,Thistletown-Beaumond Heights (3),43.7384567,-79.5764389,722
-79.590126,43.7374535,961,GO-20181142174,2018,D23,Stabbing,2018-06-23T04:00:00.000Z,2,Mount Olive-Silverstone-Jamestown (2),43.7374535,-79.590126,723
-79.3710327,43.6582947,962,GO-20181152121,2018,D51,Shooting,2018-06-25T04:00:00.000Z,73,Moss Park (73),43.6582947,-79.3710327,724
-79.3936996,43.649353,963,GO-20181191880,2018,D52,Shooting,2018-06-30T04:00:00.000Z,78,Kensington-Chinatown (78),43.649353,-79.3936996,725
-79.3936996,43.649353,964,GO-20181191880,2018,D52,Shooting,2018-06-30T04:00:00.000Z,78,Kensington-Chinatown (78),43.649353,-79.3936996,726
-79.3323822,43.6814842,965,GO-20181194072,2018,D54,Stabbing,2018-07-01T04:00:00.000Z,69,Blake-Jones (69),43.6814842,-79.3323822,727
